CIK,Company Name,Form Type,date_filed,Filename,Year,Quarter,Filing URL,ticker
55067,KELLANOVA,8-K,2023-12-20,edgar/data/55067/0001193125-23-299955.txt,2023,4,https://www.sec.gov/Archives/edgar/data/55067/0001193125-23-299955.txt,K
55785,KIMBERLY CLARK CORP,8-K,2023-10-24,edgar/data/55785/0000055785-23-000061.txt,2023,4,https://www.sec.gov/Archives/edgar/data/55785/0000055785-23-000061.txt,KMB
63276,MATTEL INC /DE/,8-K,2023-10-25,edgar/data/63276/0001628280-23-035111.txt,2023,4,https://www.sec.gov/Archives/edgar/data/63276/0001628280-23-035111.txt,MAT
66740,3M CO,8-K/A,2023-11-21,edgar/data/66740/0000066740-23-000105.txt,2023,4,https://www.sec.gov/Archives/edgar/data/66740/0000066740-23-000105.txt,MMM
66740,3M CO,8-K,2023-10-24,edgar/data/66740/0000066740-23-000088.txt,2023,4,https://www.sec.gov/Archives/edgar/data/66740/0000066740-23-000088.txt,MMM
66740,3M CO,8-K,2023-11-07,edgar/data/66740/0000066740-23-000098.txt,2023,4,https://www.sec.gov/Archives/edgar/data/66740/0000066740-23-000098.txt,MMM
66740,3M CO,8-K,2023-11-09,edgar/data/66740/0000066740-23-000101.txt,2023,4,https://www.sec.gov/Archives/edgar/data/66740/0000066740-23-000101.txt,MMM
719955,WILLIAMS SONOMA INC,8-K,2023-11-16,edgar/data/719955/0001628280-23-039239.txt,2023,4,https://www.sec.gov/Archives/edgar/data/719955/0001628280-23-039239.txt,WSM
746598,BRADY CORP,8-K,2023-11-16,edgar/data/746598/0000746598-23-000133.txt,2023,4,https://www.sec.gov/Archives/edgar/data/746598/0000746598-23-000133.txt,BRC
77476,PEPSICO INC,8-K/A,2023-11-17,edgar/data/77476/0000077476-23-000069.txt,2023,4,https://www.sec.gov/Archives/edgar/data/77476/0000077476-23-000069.txt,PEP
77476,PEPSICO INC,8-K,2023-10-10,edgar/data/77476/0000077476-23-000060.txt,2023,4,https://www.sec.gov/Archives/edgar/data/77476/0000077476-23-000060.txt,PEP
77476,PEPSICO INC,8-K,2023-11-06,edgar/data/77476/0000077476-23-000064.txt,2023,4,https://www.sec.gov/Archives/edgar/data/77476/0000077476-23-000064.txt,PEP
77476,PEPSICO INC,8-K,2023-11-13,edgar/data/77476/0001104659-23-117278.txt,2023,4,https://www.sec.gov/Archives/edgar/data/77476/0001104659-23-117278.txt,PEP
788329,JOHNSON OUTDOORS INC,8-K,2023-10-19,edgar/data/788329/0001140361-23-048818.txt,2023,4,https://www.sec.gov/Archives/edgar/data/788329/0001140361-23-048818.txt,JNJ
788329,JOHNSON OUTDOORS INC,8-K,2023-12-08,edgar/data/788329/0001171843-23-007503.txt,2023,4,https://www.sec.gov/Archives/edgar/data/788329/0001171843-23-007503.txt,JNJ
788329,JOHNSON OUTDOORS INC,8-K,2023-12-08,edgar/data/788329/0001171843-23-007504.txt,2023,4,https://www.sec.gov/Archives/edgar/data/788329/0001171843-23-007504.txt,JNJ
80424,PROCTER & GAMBLE Co,8-K,2023-10-10,edgar/data/80424/0000080424-23-000088.txt,2023,4,https://www.sec.gov/Archives/edgar/data/80424/0000080424-23-000088.txt,PG
80424,PROCTER & GAMBLE Co,8-K,2023-10-13,edgar/data/80424/0000080424-23-000090.txt,2023,4,https://www.sec.gov/Archives/edgar/data/80424/0000080424-23-000090.txt,PG
80424,PROCTER & GAMBLE Co,8-K,2023-10-18,edgar/data/80424/0000080424-23-000094.txt,2023,4,https://www.sec.gov/Archives/edgar/data/80424/0000080424-23-000094.txt,PG
80424,PROCTER & GAMBLE Co,8-K,2023-10-18,edgar/data/80424/0000080424-23-000096.txt,2023,4,https://www.sec.gov/Archives/edgar/data/80424/0000080424-23-000096.txt,PG
80424,PROCTER & GAMBLE Co,8-K,2023-11-01,edgar/data/80424/0001193125-23-268205.txt,2023,4,https://www.sec.gov/Archives/edgar/data/80424/0001193125-23-268205.txt,PG
80424,PROCTER & GAMBLE Co,8-K,2023-12-05,edgar/data/80424/0000080424-23-000107.txt,2023,4,https://www.sec.gov/Archives/edgar/data/80424/0000080424-23-000107.txt,PG
80424,PROCTER & GAMBLE Co,8-K,2023-12-13,edgar/data/80424/0000080424-23-000114.txt,2023,4,https://www.sec.gov/Archives/edgar/data/80424/0000080424-23-000114.txt,PG
814453,NEWELL BRANDS INC.,8-K,2023-10-05,edgar/data/814453/0001193125-23-251560.txt,2023,4,https://www.sec.gov/Archives/edgar/data/814453/0001193125-23-251560.txt,NWL
814453,NEWELL BRANDS INC.,8-K,2023-10-27,edgar/data/814453/0000814453-23-000143.txt,2023,4,https://www.sec.gov/Archives/edgar/data/814453/0000814453-23-000143.txt,NWL
814453,NEWELL BRANDS INC.,8-K,2023-12-01,edgar/data/814453/0001193125-23-286805.txt,2023,4,https://www.sec.gov/Archives/edgar/data/814453/0001193125-23-286805.txt,NWL
833444,Johnson Controls International plc,8-K,2023-11-13,edgar/data/833444/0000833444-23-000038.txt,2023,4,https://www.sec.gov/Archives/edgar/data/833444/0000833444-23-000038.txt,JNJ
833444,Johnson Controls International plc,8-K,2023-12-08,edgar/data/833444/0000833444-23-000042.txt,2023,4,https://www.sec.gov/Archives/edgar/data/833444/0000833444-23-000042.txt,JNJ
833444,Johnson Controls International plc,8-K,2023-12-12,edgar/data/833444/0000833444-23-000044.txt,2023,4,https://www.sec.gov/Archives/edgar/data/833444/0000833444-23-000044.txt,JNJ
916789,HELEN OF TROY LTD,8-K/A,2023-10-04,edgar/data/916789/0000916789-23-000046.txt,2023,4,https://www.sec.gov/Archives/edgar/data/916789/0000916789-23-000046.txt,HELE
916789,HELEN OF TROY LTD,8-K,2023-10-04,edgar/data/916789/0000916789-23-000044.txt,2023,4,https://www.sec.gov/Archives/edgar/data/916789/0000916789-23-000044.txt,HELE
1043951,CAMPBELL FUND TRUST,8-K,2024-01-05,edgar/data/1043951/0001140361-24-000994.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1043951/0001140361-24-000994.txt,CPB
1043951,CAMPBELL FUND TRUST,8-K,2024-02-07,edgar/data/1043951/0001140361-24-006102.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1043951/0001140361-24-006102.txt,CPB
1043951,CAMPBELL FUND TRUST,8-K,2024-03-06,edgar/data/1043951/0001140361-24-011681.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1043951/0001140361-24-011681.txt,CPB
106640,WHIRLPOOL CORP /DE/,8-K,2024-01-29,edgar/data/106640/0000106640-24-000011.txt,2024,1,https://www.sec.gov/Archives/edgar/data/106640/0000106640-24-000011.txt,WHR
106640,WHIRLPOOL CORP /DE/,8-K,2024-02-08,edgar/data/106640/0001193125-24-027496.txt,2024,1,https://www.sec.gov/Archives/edgar/data/106640/0001193125-24-027496.txt,WHR
106640,WHIRLPOOL CORP /DE/,8-K,2024-02-20,edgar/data/106640/0001193125-24-039281.txt,2024,1,https://www.sec.gov/Archives/edgar/data/106640/0001193125-24-039281.txt,WHR
106640,WHIRLPOOL CORP /DE/,8-K,2024-02-20,edgar/data/106640/0001193125-24-039380.txt,2024,1,https://www.sec.gov/Archives/edgar/data/106640/0001193125-24-039380.txt,WHR
106640,WHIRLPOOL CORP /DE/,8-K,2024-02-27,edgar/data/106640/0001193125-24-046963.txt,2024,1,https://www.sec.gov/Archives/edgar/data/106640/0001193125-24-046963.txt,WHR
106640,WHIRLPOOL CORP /DE/,8-K,2024-02-27,edgar/data/106640/0001193125-24-047939.txt,2024,1,https://www.sec.gov/Archives/edgar/data/106640/0001193125-24-047939.txt,WHR
106640,WHIRLPOOL CORP /DE/,8-K,2024-03-08,edgar/data/106640/0001193125-24-063754.txt,2024,1,https://www.sec.gov/Archives/edgar/data/106640/0001193125-24-063754.txt,WHR
1103982,"Mondelez International, Inc.",8-K,2024-01-30,edgar/data/1103982/0001103982-24-000010.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1103982/0001103982-24-000010.txt,MDLZ
1103982,"Mondelez International, Inc.",8-K,2024-01-30,edgar/data/1103982/0001103982-24-000011.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1103982/0001103982-24-000011.txt,MDLZ
1103982,"Mondelez International, Inc.",8-K,2024-02-02,edgar/data/1103982/0001103982-24-000016.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1103982/0001103982-24-000016.txt,MDLZ
1103982,"Mondelez International, Inc.",8-K,2024-02-20,edgar/data/1103982/0001103982-24-000022.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1103982/0001103982-24-000022.txt,MDLZ
1103982,"Mondelez International, Inc.",8-K,2024-02-20,edgar/data/1103982/0001628280-24-005656.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1103982/0001628280-24-005656.txt,MDLZ
1103982,"Mondelez International, Inc.",8-K,2024-02-21,edgar/data/1103982/0001103982-24-000027.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1103982/0001103982-24-000027.txt,MDLZ
1528849,RH,8-K,2024-03-18,edgar/data/1528849/0001558370-24-003511.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1528849/0001558370-24-003511.txt,RH
1528849,RH,8-K,2024-03-27,edgar/data/1528849/0001558370-24-004085.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1528849/0001558370-24-004085.txt,RH
1616707,Wayfair Inc.,8-K,2024-01-19,edgar/data/1616707/0001616707-24-000007.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1616707/0001616707-24-000007.txt,W
1616707,Wayfair Inc.,8-K,2024-02-22,edgar/data/1616707/0001616707-24-000012.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1616707/0001616707-24-000012.txt,W
1637459,Kraft Heinz Co,8-K,2024-02-14,edgar/data/1637459/0001637459-24-000013.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1637459/0001637459-24-000013.txt,KHC
1637459,Kraft Heinz Co,8-K,2024-02-21,edgar/data/1637459/0001637459-24-000021.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1637459/0001637459-24-000021.txt,KHC
1637459,Kraft Heinz Co,8-K,2024-02-22,edgar/data/1637459/0001637459-24-000024.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1637459/0001637459-24-000024.txt,KHC
1637459,Kraft Heinz Co,8-K,2024-02-28,edgar/data/1637459/0001637459-24-000029.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1637459/0001637459-24-000029.txt,KHC
1637459,Kraft Heinz Co,8-K,2024-03-01,edgar/data/1637459/0001193125-24-055957.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1637459/0001193125-24-055957.txt,KHC
16732,CAMPBELL SOUP CO,8-K,2024-02-13,edgar/data/16732/0000950103-24-002129.txt,2024,1,https://www.sec.gov/Archives/edgar/data/16732/0000950103-24-002129.txt,CPB
16732,CAMPBELL SOUP CO,8-K,2024-03-06,edgar/data/16732/0000016732-24-000038.txt,2024,1,https://www.sec.gov/Archives/edgar/data/16732/0000016732-24-000038.txt,CPB
16732,CAMPBELL SOUP CO,8-K,2024-03-12,edgar/data/16732/0000950103-24-003686.txt,2024,1,https://www.sec.gov/Archives/edgar/data/16732/0000950103-24-003686.txt,CPB
16732,CAMPBELL SOUP CO,8-K,2024-03-21,edgar/data/16732/0001193125-24-073519.txt,2024,1,https://www.sec.gov/Archives/edgar/data/16732/0001193125-24-073519.txt,CPB
1737924,Nuveen Churchill Direct Lending Corp.,8-K,2024-01-11,edgar/data/1737924/0001628280-24-001187.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1737924/0001628280-24-001187.txt,CHD
1737924,Nuveen Churchill Direct Lending Corp.,8-K,2024-01-30,edgar/data/1737924/0001628280-24-002584.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1737924/0001628280-24-002584.txt,CHD
1737924,Nuveen Churchill Direct Lending Corp.,8-K,2024-02-15,edgar/data/1737924/0001628280-24-005053.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1737924/0001628280-24-005053.txt,CHD
1737924,Nuveen Churchill Direct Lending Corp.,8-K,2024-02-23,edgar/data/1737924/0001628280-24-006685.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1737924/0001628280-24-006685.txt,CHD
1737924,Nuveen Churchill Direct Lending Corp.,8-K,2024-02-27,edgar/data/1737924/0001628280-24-007040.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1737924/0001628280-24-007040.txt,CHD
1737924,Nuveen Churchill Direct Lending Corp.,8-K,2024-02-27,edgar/data/1737924/0001628280-24-007043.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1737924/0001628280-24-007043.txt,CHD
1737924,Nuveen Churchill Direct Lending Corp.,8-K,2024-03-11,edgar/data/1737924/0001628280-24-010264.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1737924/0001628280-24-010264.txt,CHD
1737924,Nuveen Churchill Direct Lending Corp.,8-K,2024-03-20,edgar/data/1737924/0001628280-24-012245.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1737924/0001628280-24-012245.txt,CHD
1786431,Reynolds Consumer Products Inc.,8-K,2024-02-07,edgar/data/1786431/0001628280-24-003607.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1786431/0001628280-24-003607.txt,REYN
1828248,Churchill Capital Corp VII,8-K,2024-01-24,edgar/data/1828248/0001104659-24-005969.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1828248/0001104659-24-005969.txt,CHD
1828248,Churchill Capital Corp VII,8-K,2024-01-31,edgar/data/1828248/0001104659-24-008375.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1828248/0001104659-24-008375.txt,CHD
1828248,Churchill Capital Corp VII,8-K,2024-02-12,edgar/data/1828248/0001104659-24-013841.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1828248/0001104659-24-013841.txt,CHD
1828248,Churchill Capital Corp VII,8-K,2024-02-12,edgar/data/1828248/0001104659-24-014598.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1828248/0001104659-24-014598.txt,CHD
1828248,Churchill Capital Corp VII,8-K,2024-03-04,edgar/data/1828248/0001104659-24-030263.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1828248/0001104659-24-030263.txt,CHD
1911066,Nuveen Churchill Private Capital Income Fund,8-K,2024-01-29,edgar/data/1911066/0001628280-24-002463.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1911066/0001628280-24-002463.txt,CHD
1911066,Nuveen Churchill Private Capital Income Fund,8-K,2024-02-23,edgar/data/1911066/0001628280-24-006657.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1911066/0001628280-24-006657.txt,CHD
1911066,Nuveen Churchill Private Capital Income Fund,8-K,2024-03-04,edgar/data/1911066/0001628280-24-008582.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1911066/0001628280-24-008582.txt,CHD
1911066,Nuveen Churchill Private Capital Income Fund,8-K,2024-03-28,edgar/data/1911066/0001628280-24-013665.txt,2024,1,https://www.sec.gov/Archives/edgar/data/1911066/0001628280-24-013665.txt,CHD
200406,JOHNSON & JOHNSON,8-K,2024-01-23,edgar/data/200406/0000200406-24-000004.txt,2024,1,https://www.sec.gov/Archives/edgar/data/200406/0000200406-24-000004.txt,JNJ
20212,Churchill Downs Inc,8-K,2024-02-21,edgar/data/20212/0000020212-24-000053.txt,2024,1,https://www.sec.gov/Archives/edgar/data/20212/0000020212-24-000053.txt,CHD
21076,CLOROX CO /DE/,8-K,2024-02-01,edgar/data/21076/0000021076-24-000008.txt,2024,1,https://www.sec.gov/Archives/edgar/data/21076/0000021076-24-000008.txt,CLX
21076,CLOROX CO /DE/,8-K,2024-03-21,edgar/data/21076/0001206774-24-000281.txt,2024,1,https://www.sec.gov/Archives/edgar/data/21076/0001206774-24-000281.txt,CLX
21344,COCA COLA CO,8-K,2024-02-13,edgar/data/21344/0000021344-24-000004.txt,2024,1,https://www.sec.gov/Archives/edgar/data/21344/0000021344-24-000004.txt,KO
21665,COLGATE PALMOLIVE CO,8-K,2024-01-26,edgar/data/21665/0001157523-24-000119.txt,2024,1,https://www.sec.gov/Archives/edgar/data/21665/0001157523-24-000119.txt,CL
21665,COLGATE PALMOLIVE CO,8-K,2024-02-15,edgar/data/21665/0001157523-24-000262.txt,2024,1,https://www.sec.gov/Archives/edgar/data/21665/0001157523-24-000262.txt,CL
23217,CONAGRA BRANDS INC.,8-K,2024-01-04,edgar/data/23217/0001437749-24-000509.txt,2024,1,https://www.sec.gov/Archives/edgar/data/23217/0001437749-24-000509.txt,CAG
313927,CHURCH & DWIGHT CO INC /DE/,8-K,2024-02-02,edgar/data/313927/0000950170-24-010091.txt,2024,1,https://www.sec.gov/Archives/edgar/data/313927/0000950170-24-010091.txt,CHD
40704,GENERAL MILLS INC,8-K/A,2024-02-23,edgar/data/40704/0001193125-24-044433.txt,2024,1,https://www.sec.gov/Archives/edgar/data/40704/0001193125-24-044433.txt,GIS
40704,GENERAL MILLS INC,8-K,2024-01-30,edgar/data/40704/0001193125-24-018891.txt,2024,1,https://www.sec.gov/Archives/edgar/data/40704/0001193125-24-018891.txt,GIS
40704,GENERAL MILLS INC,8-K,2024-02-07,edgar/data/40704/0001193125-24-025992.txt,2024,1,https://www.sec.gov/Archives/edgar/data/40704/0001193125-24-025992.txt,GIS
40704,GENERAL MILLS INC,8-K,2024-03-20,edgar/data/40704/0001193125-24-072050.txt,2024,1,https://www.sec.gov/Archives/edgar/data/40704/0001193125-24-072050.txt,GIS
46640,Kraft Heinz Foods Co,8-K,2024-03-01,edgar/data/46640/0001193125-24-055957.txt,2024,1,https://www.sec.gov/Archives/edgar/data/46640/0001193125-24-055957.txt,KHC
47111,HERSHEY CO,8-K,2024-02-08,edgar/data/47111/0000047111-24-000004.txt,2024,1,https://www.sec.gov/Archives/edgar/data/47111/0000047111-24-000004.txt,HSY
55067,KELLANOVA,8-K,2024-01-12,edgar/data/55067/0000055067-24-000002.txt,2024,1,https://www.sec.gov/Archives/edgar/data/55067/0000055067-24-000002.txt,K
55067,KELLANOVA,8-K,2024-02-08,edgar/data/55067/0001628280-24-003791.txt,2024,1,https://www.sec.gov/Archives/edgar/data/55067/0001628280-24-003791.txt,K
55067,KELLANOVA,8-K,2024-02-22,edgar/data/55067/0000055067-24-000005.txt,2024,1,https://www.sec.gov/Archives/edgar/data/55067/0000055067-24-000005.txt,K
55785,KIMBERLY CLARK CORP,8-K,2024-01-24,edgar/data/55785/0000055785-24-000006.txt,2024,1,https://www.sec.gov/Archives/edgar/data/55785/0000055785-24-000006.txt,KMB
55785,KIMBERLY CLARK CORP,8-K,2024-01-30,edgar/data/55785/0000055785-24-000011.txt,2024,1,https://www.sec.gov/Archives/edgar/data/55785/0000055785-24-000011.txt,KMB
55785,KIMBERLY CLARK CORP,8-K,2024-03-27,edgar/data/55785/0000055785-24-000045.txt,2024,1,https://www.sec.gov/Archives/edgar/data/55785/0000055785-24-000045.txt,KMB
63276,MATTEL INC /DE/,8-K,2024-02-07,edgar/data/63276/0001628280-24-003691.txt,2024,1,https://www.sec.gov/Archives/edgar/data/63276/0001628280-24-003691.txt,MAT
63276,MATTEL INC /DE/,8-K,2024-03-22,edgar/data/63276/0001193125-24-075420.txt,2024,1,https://www.sec.gov/Archives/edgar/data/63276/0001193125-24-075420.txt,MAT
66740,3M CO,8-K,2024-01-16,edgar/data/66740/0000066740-24-000002.txt,2024,1,https://www.sec.gov/Archives/edgar/data/66740/0000066740-24-000002.txt,MMM
66740,3M CO,8-K,2024-01-23,edgar/data/66740/0000066740-24-000005.txt,2024,1,https://www.sec.gov/Archives/edgar/data/66740/0000066740-24-000005.txt,MMM
66740,3M CO,8-K,2024-01-29,edgar/data/66740/0000066740-24-000007.txt,2024,1,https://www.sec.gov/Archives/edgar/data/66740/0000066740-24-000007.txt,MMM
66740,3M CO,8-K,2024-02-27,edgar/data/66740/0001140361-24-009810.txt,2024,1,https://www.sec.gov/Archives/edgar/data/66740/0001140361-24-009810.txt,MMM
66740,3M CO,8-K,2024-03-08,edgar/data/66740/0000066740-24-000023.txt,2024,1,https://www.sec.gov/Archives/edgar/data/66740/0000066740-24-000023.txt,MMM
66740,3M CO,8-K,2024-03-12,edgar/data/66740/0000066740-24-000029.txt,2024,1,https://www.sec.gov/Archives/edgar/data/66740/0000066740-24-000029.txt,MMM
719955,WILLIAMS SONOMA INC,8-K,2024-01-12,edgar/data/719955/0001628280-24-001269.txt,2024,1,https://www.sec.gov/Archives/edgar/data/719955/0001628280-24-001269.txt,WSM
719955,WILLIAMS SONOMA INC,8-K,2024-03-13,edgar/data/719955/0001628280-24-010801.txt,2024,1,https://www.sec.gov/Archives/edgar/data/719955/0001628280-24-010801.txt,WSM
746598,BRADY CORP,8-K,2024-02-22,edgar/data/746598/0000746598-24-000008.txt,2024,1,https://www.sec.gov/Archives/edgar/data/746598/0000746598-24-000008.txt,BRC
746598,BRADY CORP,8-K,2024-03-15,edgar/data/746598/0000746598-24-000012.txt,2024,1,https://www.sec.gov/Archives/edgar/data/746598/0000746598-24-000012.txt,BRC
77476,PEPSICO INC,8-K,2024-01-18,edgar/data/77476/0000077476-24-000003.txt,2024,1,https://www.sec.gov/Archives/edgar/data/77476/0000077476-24-000003.txt,PEP
77476,PEPSICO INC,8-K,2024-02-09,edgar/data/77476/0000077476-24-000010.txt,2024,1,https://www.sec.gov/Archives/edgar/data/77476/0000077476-24-000010.txt,PEP
77476,PEPSICO INC,8-K,2024-02-16,edgar/data/77476/0001104659-24-024927.txt,2024,1,https://www.sec.gov/Archives/edgar/data/77476/0001104659-24-024927.txt,PEP
788329,JOHNSON OUTDOORS INC,8-K,2024-02-02,edgar/data/788329/0001171843-24-000536.txt,2024,1,https://www.sec.gov/Archives/edgar/data/788329/0001171843-24-000536.txt,JNJ
788329,JOHNSON OUTDOORS INC,8-K,2024-02-29,edgar/data/788329/0001140361-24-010284.txt,2024,1,https://www.sec.gov/Archives/edgar/data/788329/0001140361-24-010284.txt,JNJ
788329,JOHNSON OUTDOORS INC,8-K,2024-03-01,edgar/data/788329/0001171843-24-001115.txt,2024,1,https://www.sec.gov/Archives/edgar/data/788329/0001171843-24-001115.txt,JNJ
80424,PROCTER & GAMBLE Co,8-K,2024-01-09,edgar/data/80424/0000080424-24-000004.txt,2024,1,https://www.sec.gov/Archives/edgar/data/80424/0000080424-24-000004.txt,PG
80424,PROCTER & GAMBLE Co,8-K,2024-01-23,edgar/data/80424/0000080424-24-000013.txt,2024,1,https://www.sec.gov/Archives/edgar/data/80424/0000080424-24-000013.txt,PG
80424,PROCTER & GAMBLE Co,8-K,2024-01-23,edgar/data/80424/0000080424-24-000015.txt,2024,1,https://www.sec.gov/Archives/edgar/data/80424/0000080424-24-000015.txt,PG
80424,PROCTER & GAMBLE Co,8-K,2024-01-29,edgar/data/80424/0001193125-24-018146.txt,2024,1,https://www.sec.gov/Archives/edgar/data/80424/0001193125-24-018146.txt,PG
814453,NEWELL BRANDS INC.,8-K/A,2024-02-12,edgar/data/814453/0001193125-24-032079.txt,2024,1,https://www.sec.gov/Archives/edgar/data/814453/0001193125-24-032079.txt,NWL
814453,NEWELL BRANDS INC.,8-K,2024-01-08,edgar/data/814453/0001193125-24-003974.txt,2024,1,https://www.sec.gov/Archives/edgar/data/814453/0001193125-24-003974.txt,NWL
814453,NEWELL BRANDS INC.,8-K,2024-02-09,edgar/data/814453/0000814453-24-000013.txt,2024,1,https://www.sec.gov/Archives/edgar/data/814453/0000814453-24-000013.txt,NWL
814453,NEWELL BRANDS INC.,8-K,2024-02-09,edgar/data/814453/0001193125-24-029292.txt,2024,1,https://www.sec.gov/Archives/edgar/data/814453/0001193125-24-029292.txt,NWL
814453,NEWELL BRANDS INC.,8-K,2024-02-22,edgar/data/814453/0001193125-24-042840.txt,2024,1,https://www.sec.gov/Archives/edgar/data/814453/0001193125-24-042840.txt,NWL
814453,NEWELL BRANDS INC.,8-K,2024-02-22,edgar/data/814453/0001193125-24-042851.txt,2024,1,https://www.sec.gov/Archives/edgar/data/814453/0001193125-24-042851.txt,NWL
814453,NEWELL BRANDS INC.,8-K,2024-03-21,edgar/data/814453/0001193125-24-073838.txt,2024,1,https://www.sec.gov/Archives/edgar/data/814453/0001193125-24-073838.txt,NWL
833444,Johnson Controls International plc,8-K,2024-01-16,edgar/data/833444/0000833444-24-000004.txt,2024,1,https://www.sec.gov/Archives/edgar/data/833444/0000833444-24-000004.txt,JNJ
833444,Johnson Controls International plc,8-K,2024-01-30,edgar/data/833444/0000833444-24-000007.txt,2024,1,https://www.sec.gov/Archives/edgar/data/833444/0000833444-24-000007.txt,JNJ
833444,Johnson Controls International plc,8-K,2024-03-18,edgar/data/833444/0000833444-24-000020.txt,2024,1,https://www.sec.gov/Archives/edgar/data/833444/0000833444-24-000020.txt,JNJ
916789,HELEN OF TROY LTD,8-K,2024-01-08,edgar/data/916789/0000916789-24-000003.txt,2024,1,https://www.sec.gov/Archives/edgar/data/916789/0000916789-24-000003.txt,HELE
916789,HELEN OF TROY LTD,8-K,2024-02-20,edgar/data/916789/0000916789-24-000007.txt,2024,1,https://www.sec.gov/Archives/edgar/data/916789/0000916789-24-000007.txt,HELE
916789,HELEN OF TROY LTD,8-K,2024-03-05,edgar/data/916789/0000916789-24-000010.txt,2024,1,https://www.sec.gov/Archives/edgar/data/916789/0000916789-24-000010.txt,HELE
1043951,CAMPBELL FUND TRUST,8-K,2024-04-03,edgar/data/1043951/0001140361-24-017614.txt,2024,2,https://www.sec.gov/Archives/edgar/data/1043951/0001140361-24-017614.txt,CPB
1043951,CAMPBELL FUND TRUST,8-K,2024-05-06,edgar/data/1043951/0001140361-24-024506.txt,2024,2,https://www.sec.gov/Archives/edgar/data/1043951/0001140361-24-024506.txt,CPB
1043951,CAMPBELL FUND TRUST,8-K,2024-06-05,edgar/data/1043951/0001140361-24-028963.txt,2024,2,https://www.sec.gov/Archives/edgar/data/1043951/0001140361-24-028963.txt,CPB
106640,WHIRLPOOL CORP /DE/,8-K,2024-04-01,edgar/data/106640/0001193125-24-082967.txt,2024,2,https://www.sec.gov/Archives/edgar/data/106640/0001193125-24-082967.txt,WHR
106640,WHIRLPOOL CORP /DE/,8-K,2024-04-18,edgar/data/106640/0000106640-24-000088.txt,2024,2,https://www.sec.gov/Archives/edgar/data/106640/0000106640-24-000088.txt,WHR
106640,WHIRLPOOL CORP /DE/,8-K,2024-04-23,edgar/data/106640/0000106640-24-000091.txt,2024,2,https://www.sec.gov/Archives/edgar/data/106640/0000106640-24-000091.txt,WHR
106640,WHIRLPOOL CORP /DE/,8-K,2024-04-24,edgar/data/106640/0000106640-24-000095.txt,2024,2,https://www.sec.gov/Archives/edgar/data/106640/0000106640-24-000095.txt,WHR
106640,WHIRLPOOL CORP /DE/,8-K,2024-05-03,edgar/data/106640/0000106640-24-000105.txt,2024,2,https://www.sec.gov/Archives/edgar/data/106640/0000106640-24-000105.txt,WHR
1103982,"Mondelez International, Inc.",8-K/A,2024-05-23,edgar/data/1103982/0001103982-24-000078.txt,2024,2,https://www.sec.gov/Archives/edgar/data/1103982/0001103982-24-000078.txt,MDLZ
1103982,"Mondelez International, Inc.",8-K,2024-04-30,edgar/data/1103982/0001103982-24-000052.txt,2024,2,https://www.sec.gov/Archives/edgar/data/1103982/0001103982-24-000052.txt,MDLZ
1103982,"Mondelez International, Inc.",8-K,2024-05-22,edgar/data/1103982/0001103982-24-000073.txt,2024,2,https://www.sec.gov/Archives/edgar/data/1103982/0001103982-24-000073.txt,MDLZ
1528849,RH,8-K,2024-06-13,edgar/data/1528849/0001558370-24-009144.txt,2024,2,https://www.sec.gov/Archives/edgar/data/1528849/0001558370-24-009144.txt,RH
